Origin_name,Origin_lon,Origin_lat,Departure_name,Departure_lon,Departure_lat
岡崎ターミナル,137.185,34.947,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
四日市トラックターミナル,136.622,35.017,札幌トラックターミナル,141.445,43.037
四日市トラックターミナル,136.622,35.017,八戸ターミナル,141.494,40.544
四日市トラックターミナル,136.622,35.017,岩手トラックターミナル,141.118,39.639
四日市トラックターミナル,136.622,35.017,盛岡ターミナル,141.116,39.639
四日市トラックターミナル,136.622,35.017,仙台トラックターミナル,140.928,38.262
四日市トラックターミナル,136.622,35.017,仙台南トラックターミナル,140.815,38.217
四日市トラックターミナル,136.622,35.017,秋田ターミナル,140.057,39.766
四日市トラックターミナル,136.622,35.017,大館ターミナル,140.533,40.272
四日市トラックターミナル,136.622,35.017,山形ターミナル,140.374,38.31
四日市トラックターミナル,136.622,35.017,郡山トラックターミナル,140.344,37.436
四日市トラックターミナル,136.622,35.017,つくばターミナル,140.08,36.023
四日市トラックターミナル,136.622,35.017,佐野ターミナル,139.558,36.281
四日市トラックターミナル,136.622,35.017,群馬ターミナル,139.125,36.343
四日市トラックターミナル,136.622,35.017,埼玉ターミナル,139.377,35.889
四日市トラックターミナル,136.622,35.017,千葉ターミナル,139.988,35.659
四日市トラックターミナル,136.622,35.017,京浜トラックターミナル,139.7416,35.5882
四日市トラックターミナル,136.622,35.017,板橋トラックターミナル,139.6462,35.79547
四日市トラックターミナル,136.622,35.017,足立トラックターミナル,139.7659,35.79547
四日市トラックターミナル,136.622,35.017,葛西トラックターミナル,139.8624,35.64657
四日市トラックターミナル,136.622,35.017,横浜ターミナル,139.623,35.401
四日市トラックターミナル,136.622,35.017,中井ターミナル,139.231,35.35
四日市トラックターミナル,136.622,35.017,三条ターミナル,138.927,37.61
四日市トラックターミナル,136.622,35.017,富山ターミナル,137.071,36.696
四日市トラックターミナル,136.622,35.017,金沢トラックターミナル,136.596,36.56
四日市トラックターミナル,136.622,35.017,福井ターミナル,136.194,35.994
四日市トラックターミナル,136.622,35.017,山梨ターミナル,138.514,35.631
四日市トラックターミナル,136.622,35.017,静岡ターミナル,138.288,34.889
四日市トラックターミナル,136.622,35.017,犬山ターミナル,136.934,35.333
四日市トラックターミナル,136.622,35.017,星崎ターミナル,136.932,35.082
四日市トラックターミナル,136.622,35.017,岡崎ターミナル,137.185,34.947
四日市トラックターミナル,136.622,35.017,四日市トラックターミナル,136.622,35.017
四日市トラックターミナル,136.622,35.017,滋賀ターミナル,136.048,35.082
四日市トラックターミナル,136.622,35.017,洛南ターミナル,135.741,34.922
四日市トラックターミナル,136.622,35.017,大阪南港トラックターミナル,135.439,34.62
四日市トラックターミナル,136.622,35.017,神戸ターミナル,135.161,34.652
四日市トラックターミナル,136.622,35.017,米子ターミナル,133.306,35.467
四日市トラックターミナル,136.622,35.017,松江ターミナル,133.103,35.442
四日市トラックターミナル,136.622,35.017,岡山県トラックターミナル,133.973,34.639
四日市トラックターミナル,136.622,35.017,広島市西部トラックターミナル,132.389,34.363
四日市トラックターミナル,136.622,35.017,山口ターミナル,131.418,34.14
四日市トラックターミナル,136.622,35.017,徳島県トラックターミナル,134.583,34.058
四日市トラックターミナル,136.622,35.017,四国トラックターミナル,134.077,34.354
四日市トラックターミナル,136.622,35.017,天保山トラックターミナル,133.015,34.065
四日市トラックターミナル,136.622,35.017,東予店,133.121,33.925
四日市トラックターミナル,136.622,35.017,松山ターミナル,132.768,33.79
四日市トラックターミナル,136.622,35.017,新浜ターミナル,133.345,33.977
四日市トラックターミナル,136.622,35.017,高知ターミナル,133.642,33.537
四日市トラックターミナル,136.622,35.017,福岡ターミナル,130.418,33.632
四日市トラックターミナル,136.622,35.017,北九州ターミナル,130.861,33.9
四日市トラックターミナル,136.622,35.017,久留米ターミナル,130.524,33.336
四日市トラックターミナル,136.622,35.017,鳥栖トラックターミナル,130.526,33.37
四日市トラックターミナル,136.622,35.017,長崎ターミナル,129.947,32.765
四日市トラックターミナル,136.622,35.017,佐世保ターミナル,129.776,33.157
四日市トラックターミナル,136.622,35.017,熊本トラックターミナル,130.786,32.826
四日市トラックターミナル,136.622,35.017,大分ターミナル,131.597,33.232
四日市トラックターミナル,136.622,35.017,都城ターミナル,131.077,31.754
四日市トラックターミナル,136.622,35.017,宮崎ターミナル,131.456,31.913
四日市トラックターミナル,136.622,35.017,鹿児島臨海トラックターミナル,130.527,31.513
四日市トラックターミナル,136.622,35.017,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
滋賀ターミナル,136.048,35.082,札幌トラックターミナル,141.445,43.037
滋賀ターミナル,136.048,35.082,八戸ターミナル,141.494,40.544
滋賀ターミナル,136.048,35.082,岩手トラックターミナル,141.118,39.639
滋賀ターミナル,136.048,35.082,盛岡ターミナル,141.116,39.639
滋賀ターミナル,136.048,35.082,仙台トラックターミナル,140.928,38.262
滋賀ターミナル,136.048,35.082,仙台南トラックターミナル,140.815,38.217
滋賀ターミナル,136.048,35.082,秋田ターミナル,140.057,39.766
滋賀ターミナル,136.048,35.082,大館ターミナル,140.533,40.272
滋賀ターミナル,136.048,35.082,山形ターミナル,140.374,38.31
滋賀ターミナル,136.048,35.082,郡山トラックターミナル,140.344,37.436
滋賀ターミナル,136.048,35.082,つくばターミナル,140.08,36.023
滋賀ターミナル,136.048,35.082,佐野ターミナル,139.558,36.281
滋賀ターミナル,136.048,35.082,群馬ターミナル,139.125,36.343
滋賀ターミナル,136.048,35.082,埼玉ターミナル,139.377,35.889
滋賀ターミナル,136.048,35.082,千葉ターミナル,139.988,35.659
滋賀ターミナル,136.048,35.082,京浜トラックターミナル,139.7416,35.5882
滋賀ターミナル,136.048,35.082,板橋トラックターミナル,139.6462,35.79547
滋賀ターミナル,136.048,35.082,足立トラックターミナル,139.7659,35.79547
滋賀ターミナル,136.048,35.082,葛西トラックターミナル,139.8624,35.64657
滋賀ターミナル,136.048,35.082,横浜ターミナル,139.623,35.401
滋賀ターミナル,136.048,35.082,中井ターミナル,139.231,35.35
滋賀ターミナル,136.048,35.082,三条ターミナル,138.927,37.61
滋賀ターミナル,136.048,35.082,富山ターミナル,137.071,36.696
滋賀ターミナル,136.048,35.082,金沢トラックターミナル,136.596,36.56
滋賀ターミナル,136.048,35.082,福井ターミナル,136.194,35.994
滋賀ターミナル,136.048,35.082,山梨ターミナル,138.514,35.631
滋賀ターミナル,136.048,35.082,静岡ターミナル,138.288,34.889
滋賀ターミナル,136.048,35.082,犬山ターミナル,136.934,35.333
滋賀ターミナル,136.048,35.082,星崎ターミナル,136.932,35.082
滋賀ターミナル,136.048,35.082,岡崎ターミナル,137.185,34.947
滋賀ターミナル,136.048,35.082,四日市トラックターミナル,136.622,35.017
滋賀ターミナル,136.048,35.082,滋賀ターミナル,136.048,35.082
滋賀ターミナル,136.048,35.082,洛南ターミナル,135.741,34.922
滋賀ターミナル,136.048,35.082,大阪南港トラックターミナル,135.439,34.62
滋賀ターミナル,136.048,35.082,神戸ターミナル,135.161,34.652
滋賀ターミナル,136.048,35.082,米子ターミナル,133.306,35.467
滋賀ターミナル,136.048,35.082,松江ターミナル,133.103,35.442
滋賀ターミナル,136.048,35.082,岡山県トラックターミナル,133.973,34.639
滋賀ターミナル,136.048,35.082,広島市西部トラックターミナル,132.389,34.363
滋賀ターミナル,136.048,35.082,山口ターミナル,131.418,34.14
滋賀ターミナル,136.048,35.082,徳島県トラックターミナル,134.583,34.058
滋賀ターミナル,136.048,35.082,四国トラックターミナル,134.077,34.354
滋賀ターミナル,136.048,35.082,天保山トラックターミナル,133.015,34.065
滋賀ターミナル,136.048,35.082,東予店,133.121,33.925
滋賀ターミナル,136.048,35.082,松山ターミナル,132.768,33.79
滋賀ターミナル,136.048,35.082,新浜ターミナル,133.345,33.977
滋賀ターミナル,136.048,35.082,高知ターミナル,133.642,33.537
滋賀ターミナル,136.048,35.082,福岡ターミナル,130.418,33.632
滋賀ターミナル,136.048,35.082,北九州ターミナル,130.861,33.9
滋賀ターミナル,136.048,35.082,久留米ターミナル,130.524,33.336
滋賀ターミナル,136.048,35.082,鳥栖トラックターミナル,130.526,33.37
滋賀ターミナル,136.048,35.082,長崎ターミナル,129.947,32.765
滋賀ターミナル,136.048,35.082,佐世保ターミナル,129.776,33.157
滋賀ターミナル,136.048,35.082,熊本トラックターミナル,130.786,32.826
滋賀ターミナル,136.048,35.082,大分ターミナル,131.597,33.232
滋賀ターミナル,136.048,35.082,都城ターミナル,131.077,31.754
滋賀ターミナル,136.048,35.082,宮崎ターミナル,131.456,31.913
滋賀ターミナル,136.048,35.082,鹿児島臨海トラックターミナル,130.527,31.513
滋賀ターミナル,136.048,35.082,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
洛南ターミナル,135.741,34.922,札幌トラックターミナル,141.445,43.037
洛南ターミナル,135.741,34.922,八戸ターミナル,141.494,40.544
洛南ターミナル,135.741,34.922,岩手トラックターミナル,141.118,39.639
洛南ターミナル,135.741,34.922,盛岡ターミナル,141.116,39.639
洛南ターミナル,135.741,34.922,仙台トラックターミナル,140.928,38.262
洛南ターミナル,135.741,34.922,仙台南トラックターミナル,140.815,38.217
洛南ターミナル,135.741,34.922,秋田ターミナル,140.057,39.766
洛南ターミナル,135.741,34.922,大館ターミナル,140.533,40.272
洛南ターミナル,135.741,34.922,山形ターミナル,140.374,38.31
洛南ターミナル,135.741,34.922,郡山トラックターミナル,140.344,37.436
洛南ターミナル,135.741,34.922,つくばターミナル,140.08,36.023
洛南ターミナル,135.741,34.922,佐野ターミナル,139.558,36.281
洛南ターミナル,135.741,34.922,群馬ターミナル,139.125,36.343
洛南ターミナル,135.741,34.922,埼玉ターミナル,139.377,35.889
洛南ターミナル,135.741,34.922,千葉ターミナル,139.988,35.659
洛南ターミナル,135.741,34.922,京浜トラックターミナル,139.7416,35.5882
洛南ターミナル,135.741,34.922,板橋トラックターミナル,139.6462,35.79547
洛南ターミナル,135.741,34.922,足立トラックターミナル,139.7659,35.79547
洛南ターミナル,135.741,34.922,葛西トラックターミナル,139.8624,35.64657
洛南ターミナル,135.741,34.922,横浜ターミナル,139.623,35.401
洛南ターミナル,135.741,34.922,中井ターミナル,139.231,35.35
洛南ターミナル,135.741,34.922,三条ターミナル,138.927,37.61
洛南ターミナル,135.741,34.922,富山ターミナル,137.071,36.696
洛南ターミナル,135.741,34.922,金沢トラックターミナル,136.596,36.56
洛南ターミナル,135.741,34.922,福井ターミナル,136.194,35.994
洛南ターミナル,135.741,34.922,山梨ターミナル,138.514,35.631
洛南ターミナル,135.741,34.922,静岡ターミナル,138.288,34.889
洛南ターミナル,135.741,34.922,犬山ターミナル,136.934,35.333
洛南ターミナル,135.741,34.922,星崎ターミナル,136.932,35.082
洛南ターミナル,135.741,34.922,岡崎ターミナル,137.185,34.947
洛南ターミナル,135.741,34.922,四日市トラックターミナル,136.622,35.017
洛南ターミナル,135.741,34.922,滋賀ターミナル,136.048,35.082
洛南ターミナル,135.741,34.922,洛南ターミナル,135.741,34.922
洛南ターミナル,135.741,34.922,大阪南港トラックターミナル,135.439,34.62
洛南ターミナル,135.741,34.922,神戸ターミナル,135.161,34.652
洛南ターミナル,135.741,34.922,米子ターミナル,133.306,35.467
洛南ターミナル,135.741,34.922,松江ターミナル,133.103,35.442
洛南ターミナル,135.741,34.922,岡山県トラックターミナル,133.973,34.639
洛南ターミナル,135.741,34.922,広島市西部トラックターミナル,132.389,34.363
洛南ターミナル,135.741,34.922,山口ターミナル,131.418,34.14
洛南ターミナル,135.741,34.922,徳島県トラックターミナル,134.583,34.058
洛南ターミナル,135.741,34.922,四国トラックターミナル,134.077,34.354
洛南ターミナル,135.741,34.922,天保山トラックターミナル,133.015,34.065
洛南ターミナル,135.741,34.922,東予店,133.121,33.925
洛南ターミナル,135.741,34.922,松山ターミナル,132.768,33.79
洛南ターミナル,135.741,34.922,新浜ターミナル,133.345,33.977
洛南ターミナル,135.741,34.922,高知ターミナル,133.642,33.537
洛南ターミナル,135.741,34.922,福岡ターミナル,130.418,33.632
洛南ターミナル,135.741,34.922,北九州ターミナル,130.861,33.9
洛南ターミナル,135.741,34.922,久留米ターミナル,130.524,33.336
洛南ターミナル,135.741,34.922,鳥栖トラックターミナル,130.526,33.37
洛南ターミナル,135.741,34.922,長崎ターミナル,129.947,32.765
洛南ターミナル,135.741,34.922,佐世保ターミナル,129.776,33.157
洛南ターミナル,135.741,34.922,熊本トラックターミナル,130.786,32.826
洛南ターミナル,135.741,34.922,大分ターミナル,131.597,33.232
洛南ターミナル,135.741,34.922,都城ターミナル,131.077,31.754
洛南ターミナル,135.741,34.922,宮崎ターミナル,131.456,31.913
洛南ターミナル,135.741,34.922,鹿児島臨海トラックターミナル,130.527,31.513
洛南ターミナル,135.741,34.922,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
大阪南港トラックターミナル,135.439,34.62,札幌トラックターミナル,141.445,43.037
大阪南港トラックターミナル,135.439,34.62,八戸ターミナル,141.494,40.544
大阪南港トラックターミナル,135.439,34.62,岩手トラックターミナル,141.118,39.639
大阪南港トラックターミナル,135.439,34.62,盛岡ターミナル,141.116,39.639
大阪南港トラックターミナル,135.439,34.62,仙台トラックターミナル,140.928,38.262
大阪南港トラックターミナル,135.439,34.62,仙台南トラックターミナル,140.815,38.217
大阪南港トラックターミナル,135.439,34.62,秋田ターミナル,140.057,39.766
大阪南港トラックターミナル,135.439,34.62,大館ターミナル,140.533,40.272
大阪南港トラックターミナル,135.439,34.62,山形ターミナル,140.374,38.31
大阪南港トラックターミナル,135.439,34.62,郡山トラックターミナル,140.344,37.436
大阪南港トラックターミナル,135.439,34.62,つくばターミナル,140.08,36.023
大阪南港トラックターミナル,135.439,34.62,佐野ターミナル,139.558,36.281
大阪南港トラックターミナル,135.439,34.62,群馬ターミナル,139.125,36.343
大阪南港トラックターミナル,135.439,34.62,埼玉ターミナル,139.377,35.889
大阪南港トラックターミナル,135.439,34.62,千葉ターミナル,139.988,35.659
大阪南港トラックターミナル,135.439,34.62,京浜トラックターミナル,139.7416,35.5882
大阪南港トラックターミナル,135.439,34.62,板橋トラックターミナル,139.6462,35.79547
大阪南港トラックターミナル,135.439,34.62,足立トラックターミナル,139.7659,35.79547
大阪南港トラックターミナル,135.439,34.62,葛西トラックターミナル,139.8624,35.64657
大阪南港トラックターミナル,135.439,34.62,横浜ターミナル,139.623,35.401
大阪南港トラックターミナル,135.439,34.62,中井ターミナル,139.231,35.35
大阪南港トラックターミナル,135.439,34.62,三条ターミナル,138.927,37.61
大阪南港トラックターミナル,135.439,34.62,富山ターミナル,137.071,36.696
大阪南港トラックターミナル,135.439,34.62,金沢トラックターミナル,136.596,36.56
大阪南港トラックターミナル,135.439,34.62,福井ターミナル,136.194,35.994
大阪南港トラックターミナル,135.439,34.62,山梨ターミナル,138.514,35.631
大阪南港トラックターミナル,135.439,34.62,静岡ターミナル,138.288,34.889
大阪南港トラックターミナル,135.439,34.62,犬山ターミナル,136.934,35.333
大阪南港トラックターミナル,135.439,34.62,星崎ターミナル,136.932,35.082
大阪南港トラックターミナル,135.439,34.62,岡崎ターミナル,137.185,34.947
大阪南港トラックターミナル,135.439,34.62,四日市トラックターミナル,136.622,35.017
大阪南港トラックターミナル,135.439,34.62,滋賀ターミナル,136.048,35.082
大阪南港トラックターミナル,135.439,34.62,洛南ターミナル,135.741,34.922
大阪南港トラックターミナル,135.439,34.62,大阪南港トラックターミナル,135.439,34.62
大阪南港トラックターミナル,135.439,34.62,神戸ターミナル,135.161,34.652
大阪南港トラックターミナル,135.439,34.62,米子ターミナル,133.306,35.467
大阪南港トラックターミナル,135.439,34.62,松江ターミナル,133.103,35.442
大阪南港トラックターミナル,135.439,34.62,岡山県トラックターミナル,133.973,34.639
大阪南港トラックターミナル,135.439,34.62,広島市西部トラックターミナル,132.389,34.363
大阪南港トラックターミナル,135.439,34.62,山口ターミナル,131.418,34.14
大阪南港トラックターミナル,135.439,34.62,徳島県トラックターミナル,134.583,34.058
大阪南港トラックターミナル,135.439,34.62,四国トラックターミナル,134.077,34.354
大阪南港トラックターミナル,135.439,34.62,天保山トラックターミナル,133.015,34.065
大阪南港トラックターミナル,135.439,34.62,東予店,133.121,33.925
大阪南港トラックターミナル,135.439,34.62,松山ターミナル,132.768,33.79
大阪南港トラックターミナル,135.439,34.62,新浜ターミナル,133.345,33.977
大阪南港トラックターミナル,135.439,34.62,高知ターミナル,133.642,33.537
大阪南港トラックターミナル,135.439,34.62,福岡ターミナル,130.418,33.632
大阪南港トラックターミナル,135.439,34.62,北九州ターミナル,130.861,33.9
大阪南港トラックターミナル,135.439,34.62,久留米ターミナル,130.524,33.336
大阪南港トラックターミナル,135.439,34.62,鳥栖トラックターミナル,130.526,33.37
大阪南港トラックターミナル,135.439,34.62,長崎ターミナル,129.947,32.765
大阪南港トラックターミナル,135.439,34.62,佐世保ターミナル,129.776,33.157
大阪南港トラックターミナル,135.439,34.62,熊本トラックターミナル,130.786,32.826
大阪南港トラックターミナル,135.439,34.62,大分ターミナル,131.597,33.232
大阪南港トラックターミナル,135.439,34.62,都城ターミナル,131.077,31.754
大阪南港トラックターミナル,135.439,34.62,宮崎ターミナル,131.456,31.913
大阪南港トラックターミナル,135.439,34.62,鹿児島臨海トラックターミナル,130.527,31.513
大阪南港トラックターミナル,135.439,34.62,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
神戸ターミナル,135.161,34.652,札幌トラックターミナル,141.445,43.037
神戸ターミナル,135.161,34.652,八戸ターミナル,141.494,40.544
神戸ターミナル,135.161,34.652,岩手トラックターミナル,141.118,39.639
神戸ターミナル,135.161,34.652,盛岡ターミナル,141.116,39.639
神戸ターミナル,135.161,34.652,仙台トラックターミナル,140.928,38.262
神戸ターミナル,135.161,34.652,仙台南トラックターミナル,140.815,38.217
神戸ターミナル,135.161,34.652,秋田ターミナル,140.057,39.766
神戸ターミナル,135.161,34.652,大館ターミナル,140.533,40.272
神戸ターミナル,135.161,34.652,山形ターミナル,140.374,38.31
神戸ターミナル,135.161,34.652,郡山トラックターミナル,140.344,37.436
神戸ターミナル,135.161,34.652,つくばターミナル,140.08,36.023
神戸ターミナル,135.161,34.652,佐野ターミナル,139.558,36.281
神戸ターミナル,135.161,34.652,群馬ターミナル,139.125,36.343
神戸ターミナル,135.161,34.652,埼玉ターミナル,139.377,35.889
神戸ターミナル,135.161,34.652,千葉ターミナル,139.988,35.659
神戸ターミナル,135.161,34.652,京浜トラックターミナル,139.7416,35.5882
神戸ターミナル,135.161,34.652,板橋トラックターミナル,139.6462,35.79547
神戸ターミナル,135.161,34.652,足立トラックターミナル,139.7659,35.79547
神戸ターミナル,135.161,34.652,葛西トラックターミナル,139.8624,35.64657
神戸ターミナル,135.161,34.652,横浜ターミナル,139.623,35.401
神戸ターミナル,135.161,34.652,中井ターミナル,139.231,35.35
神戸ターミナル,135.161,34.652,三条ターミナル,138.927,37.61
神戸ターミナル,135.161,34.652,富山ターミナル,137.071,36.696
神戸ターミナル,135.161,34.652,金沢トラックターミナル,136.596,36.56
神戸ターミナル,135.161,34.652,福井ターミナル,136.194,35.994
神戸ターミナル,135.161,34.652,山梨ターミナル,138.514,35.631
神戸ターミナル,135.161,34.652,静岡ターミナル,138.288,34.889
神戸ターミナル,135.161,34.652,犬山ターミナル,136.934,35.333
神戸ターミナル,135.161,34.652,星崎ターミナル,136.932,35.082
神戸ターミナル,135.161,34.652,岡崎ターミナル,137.185,34.947
神戸ターミナル,135.161,34.652,四日市トラックターミナル,136.622,35.017
神戸ターミナル,135.161,34.652,滋賀ターミナル,136.048,35.082
神戸ターミナル,135.161,34.652,洛南ターミナル,135.741,34.922
神戸ターミナル,135.161,34.652,大阪南港トラックターミナル,135.439,34.62
神戸ターミナル,135.161,34.652,神戸ターミナル,135.161,34.652
神戸ターミナル,135.161,34.652,米子ターミナル,133.306,35.467
神戸ターミナル,135.161,34.652,松江ターミナル,133.103,35.442
神戸ターミナル,135.161,34.652,岡山県トラックターミナル,133.973,34.639
神戸ターミナル,135.161,34.652,広島市西部トラックターミナル,132.389,34.363
神戸ターミナル,135.161,34.652,山口ターミナル,131.418,34.14
神戸ターミナル,135.161,34.652,徳島県トラックターミナル,134.583,34.058
神戸ターミナル,135.161,34.652,四国トラックターミナル,134.077,34.354
神戸ターミナル,135.161,34.652,天保山トラックターミナル,133.015,34.065
神戸ターミナル,135.161,34.652,東予店,133.121,33.925
神戸ターミナル,135.161,34.652,松山ターミナル,132.768,33.79
神戸ターミナル,135.161,34.652,新浜ターミナル,133.345,33.977
神戸ターミナル,135.161,34.652,高知ターミナル,133.642,33.537
神戸ターミナル,135.161,34.652,福岡ターミナル,130.418,33.632
神戸ターミナル,135.161,34.652,北九州ターミナル,130.861,33.9
神戸ターミナル,135.161,34.652,久留米ターミナル,130.524,33.336
神戸ターミナル,135.161,34.652,鳥栖トラックターミナル,130.526,33.37
神戸ターミナル,135.161,34.652,長崎ターミナル,129.947,32.765
神戸ターミナル,135.161,34.652,佐世保ターミナル,129.776,33.157
神戸ターミナル,135.161,34.652,熊本トラックターミナル,130.786,32.826
神戸ターミナル,135.161,34.652,大分ターミナル,131.597,33.232
神戸ターミナル,135.161,34.652,都城ターミナル,131.077,31.754
神戸ターミナル,135.161,34.652,宮崎ターミナル,131.456,31.913
神戸ターミナル,135.161,34.652,鹿児島臨海トラックターミナル,130.527,31.513
神戸ターミナル,135.161,34.652,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
米子ターミナル,133.306,35.467,札幌トラックターミナル,141.445,43.037
米子ターミナル,133.306,35.467,八戸ターミナル,141.494,40.544
米子ターミナル,133.306,35.467,岩手トラックターミナル,141.118,39.639
米子ターミナル,133.306,35.467,盛岡ターミナル,141.116,39.639
米子ターミナル,133.306,35.467,仙台トラックターミナル,140.928,38.262
米子ターミナル,133.306,35.467,仙台南トラックターミナル,140.815,38.217
米子ターミナル,133.306,35.467,秋田ターミナル,140.057,39.766
米子ターミナル,133.306,35.467,大館ターミナル,140.533,40.272
米子ターミナル,133.306,35.467,山形ターミナル,140.374,38.31
米子ターミナル,133.306,35.467,郡山トラックターミナル,140.344,37.436
米子ターミナル,133.306,35.467,つくばターミナル,140.08,36.023
米子ターミナル,133.306,35.467,佐野ターミナル,139.558,36.281
米子ターミナル,133.306,35.467,群馬ターミナル,139.125,36.343
米子ターミナル,133.306,35.467,埼玉ターミナル,139.377,35.889
米子ターミナル,133.306,35.467,千葉ターミナル,139.988,35.659
米子ターミナル,133.306,35.467,京浜トラックターミナル,139.7416,35.5882
米子ターミナル,133.306,35.467,板橋トラックターミナル,139.6462,35.79547
米子ターミナル,133.306,35.467,足立トラックターミナル,139.7659,35.79547
米子ターミナル,133.306,35.467,葛西トラックターミナル,139.8624,35.64657
米子ターミナル,133.306,35.467,横浜ターミナル,139.623,35.401
米子ターミナル,133.306,35.467,中井ターミナル,139.231,35.35
米子ターミナル,133.306,35.467,三条ターミナル,138.927,37.61
米子ターミナル,133.306,35.467,富山ターミナル,137.071,36.696
米子ターミナル,133.306,35.467,金沢トラックターミナル,136.596,36.56
米子ターミナル,133.306,35.467,福井ターミナル,136.194,35.994
米子ターミナル,133.306,35.467,山梨ターミナル,138.514,35.631
米子ターミナル,133.306,35.467,静岡ターミナル,138.288,34.889
米子ターミナル,133.306,35.467,犬山ターミナル,136.934,35.333
米子ターミナル,133.306,35.467,星崎ターミナル,136.932,35.082
米子ターミナル,133.306,35.467,岡崎ターミナル,137.185,34.947
米子ターミナル,133.306,35.467,四日市トラックターミナル,136.622,35.017
米子ターミナル,133.306,35.467,滋賀ターミナル,136.048,35.082
米子ターミナル,133.306,35.467,洛南ターミナル,135.741,34.922
米子ターミナル,133.306,35.467,大阪南港トラックターミナル,135.439,34.62
米子ターミナル,133.306,35.467,神戸ターミナル,135.161,34.652
米子ターミナル,133.306,35.467,米子ターミナル,133.306,35.467
米子ターミナル,133.306,35.467,松江ターミナル,133.103,35.442
米子ターミナル,133.306,35.467,岡山県トラックターミナル,133.973,34.639
米子ターミナル,133.306,35.467,広島市西部トラックターミナル,132.389,34.363
米子ターミナル,133.306,35.467,山口ターミナル,131.418,34.14
米子ターミナル,133.306,35.467,徳島県トラックターミナル,134.583,34.058
米子ターミナル,133.306,35.467,四国トラックターミナル,134.077,34.354
米子ターミナル,133.306,35.467,天保山トラックターミナル,133.015,34.065
米子ターミナル,133.306,35.467,東予店,133.121,33.925
米子ターミナル,133.306,35.467,松山ターミナル,132.768,33.79
米子ターミナル,133.306,35.467,新浜ターミナル,133.345,33.977
米子ターミナル,133.306,35.467,高知ターミナル,133.642,33.537
米子ターミナル,133.306,35.467,福岡ターミナル,130.418,33.632
米子ターミナル,133.306,35.467,北九州ターミナル,130.861,33.9
米子ターミナル,133.306,35.467,久留米ターミナル,130.524,33.336
米子ターミナル,133.306,35.467,鳥栖トラックターミナル,130.526,33.37
米子ターミナル,133.306,35.467,長崎ターミナル,129.947,32.765
米子ターミナル,133.306,35.467,佐世保ターミナル,129.776,33.157
米子ターミナル,133.306,35.467,熊本トラックターミナル,130.786,32.826
米子ターミナル,133.306,35.467,大分ターミナル,131.597,33.232
米子ターミナル,133.306,35.467,都城ターミナル,131.077,31.754
米子ターミナル,133.306,35.467,宮崎ターミナル,131.456,31.913
米子ターミナル,133.306,35.467,鹿児島臨海トラックターミナル,130.527,31.513
米子ターミナル,133.306,35.467,沖縄本社・営業所、沖縄国際営業所,127.6619,26.14002
松江ターミナル,133.103,35.442,札幌トラックターミナル,141.445,43.037
松江ターミナル,133.103,35.442,八戸ターミナル,141.494,40.544
松江ターミナル,133.103,35.442,岩手トラックターミナル,141.118,39.639
松江ターミナル,133.103,35.442,盛岡ターミナル,141.116,39.639
松江ターミナル,133.103,35.442,仙台トラックターミナル,140.928,38.262
松江ターミナル,133.103,35.442,仙台南トラックターミナル,140.815,38.217
松江ターミナル,133.103,35.442,秋田ターミナル,140.057,39.766
松江ターミナル,133.103,35.442,大館ターミナル,140.533,40.272
松江ターミナル,133.103,35.442,山形ターミナル,140.374,38.31
松江ターミナル,133.103,35.442,郡山トラックターミナル,140.344,37.436
松江ターミナル,133.103,35.442,つくばターミナル,140.08,36.023
松江ターミナル,133.103,35.442,佐野ターミナル,139.558,36.281
松江ターミナル,133.103,35.442,群馬ターミナル,139.125,36.343
松江ターミナル,133.103,35.442,埼玉ターミナル,139.377,35.889
松江ターミナル,133.103,35.442,千葉ターミナル,139.988,35.659
松江ターミナル,133.103,35.442,京浜トラックターミナル,139.7416,35.5882
松江ターミナル,133.103,35.442,板橋トラックターミナル,139.6462,35.79547
松江ターミナル,133.103,35.442,足立トラックターミナル,139.7659,35.79547
松江ターミナル,133.103,35.442,葛西トラックターミナル,139.8624,35.64657
松江ターミナル,133.103,35.442,横浜ターミナル,139.623,35.401
松江ターミナル,133.103,35.442,中井ターミナル,139.231,35.35
松江ターミナル,133.103,35.442,三条ターミナル,138.927,37.61
松江ターミナル,133.103,35.442,富山ターミナル,137.071,36.696
松江ターミナル,133.103,35.442,金沢トラックターミナル,136.596,36.56
松江ターミナル,133.103,35.442,福井ターミナル,136.194,35.994
松江ターミナル,133.103,35.442,山梨ターミナル,138.514,35.631
松江ターミナル,133.103,35.442,静岡ターミナル,138.288,34.889
松江ターミナル,133.103,35.442,犬山ターミナル,136.934,35.333
松江ターミナル,133.103,35.442,星崎ターミナル,136.932,35.082
松江ターミナル,133.103,35.442,岡崎ターミナル,137.185,34.947
松江ターミナル,133.103,35.442,四日市トラックターミナル,136.622,35.017
松江ターミナル,133.103,35.442,滋賀ターミナル,136.048,35.082
松江ターミナル,133.103,35.442,洛南ターミナル,135.741,34.922
松江ターミナル,133.103,35.442,大阪南港トラックターミナル,135.439,34.62
